plot,year,species,LAI,carbon dioxide,temp
plot21,2016,larch,0.767340744,control,control
plot21,2016,all,1.985416246,control,control
plot21,2016,spruce,1.370219015,control,control
plot21,2017,larch,0.867011846,control,control
plot21,2017,all,2.005539382,control,control
plot21,2017,spruce,1.345684766,control,control
plot21,2018,larch,0.842537578,control,control
plot21,2018,all,1.937985383,control,control
plot21,2018,spruce,1.341375232,control,control
plot21,2019,larch,0.879351906,control,control
plot21,2019,all,2.194156242,control,control
plot21,2019,spruce,1.413096993,control,control
plot21,2020,larch,0.983251759,control,control
plot21,2020,all,2.364193707,control,control
plot21,2020,spruce,1.449147596,control,control
plot21,2021,larch,0.887538486,control,control
plot21,2021,all,2.63050176,control,control
plot21,2021,spruce,1.666064828,control,control
plot21,2022,larch,0.859704915,control,control
plot21,2022,all,2.832803535,control,control
plot21,2022,spruce,1.285285311,control,control
plot21,2015,larch,0.746112584,control,control
plot21,2015,all,1.879594453,control,control
plot21,2015,spruce,1.185677355,control,control
plot21,2016,larch,0.799093513,control,control
plot21,2016,all,1.987266666,control,control
plot21,2016,spruce,1.283627755,control,control
plot21,2017,larch,1.04204961,control,control
plot21,2017,all,2.100845801,control,control
plot21,2017,spruce,1.21269015,control,control
plot21,2018,larch,0.902642007,control,control
plot21,2018,all,2.290364696,control,control
plot21,2018,spruce,1.261861088,control,control
plot21,2019,larch,1.041814359,control,control
plot21,2019,all,2.18869412,control,control
plot21,2019,spruce,1.310167112,control,control
plot21,2020,larch,0.876650789,control,control
plot21,2020,all,2.606399156,control,control
plot21,2020,spruce,1.499234623,control,control
plot21,2021,larch,0.848805277,control,control
plot21,2021,all,2.457854515,control,control
plot21,2021,spruce,1.588884569,control,control
plot21,2022,larch,0.872965586,control,control
plot21,2022,all,2.10003133,control,control
plot21,2022,spruce,1.510629421,control,control
plot21,2015,larch,0.717591009,control,control
plot21,2015,all,1.978297474,control,control
plot21,2015,spruce,1.150550597,control,control
plot21,2016,larch,0.722900266,control,control
plot21,2016,all,2.01427349,control,control
plot21,2016,spruce,1.364302903,control,control
plot21,2017,larch,0.857106174,control,control
plot21,2017,all,1.850701646,control,control
plot21,2017,spruce,1.38301934,control,control
plot21,2018,larch,0.983184422,control,control
plot21,2018,all,2.073832813,control,control
plot21,2018,spruce,1.252867932,control,control
plot21,2019,larch,0.844841663,control,control
plot21,2019,all,2.238234748,control,control
plot21,2019,spruce,1.417394681,control,control
plot21,2020,larch,0.892747324,control,control
plot21,2020,all,2.261798013,control,control
plot21,2020,spruce,1.388390361,control,control
plot21,2021,larch,0.88614668,control,control
plot21,2021,all,2.796722354,control,control
plot21,2021,spruce,1.711670048,control,control
plot21,2022,larch,0.957384358,control,control
plot21,2022,all,2.124206423,control,control
plot21,2022,spruce,1.328713498,control,control
plot21,2015,larch,0.721828481,control,control
plot21,2015,all,2.088204266,control,control
plot21,2015,spruce,1.201250171,control,control
plot21,2016,larch,0.729738328,control,control
plot21,2016,all,2.023502288,control,control
plot21,2016,spruce,1.230363992,control,control
plot21,2017,larch,0.873658819,control,control
plot21,2017,all,2.210696215,control,control
plot21,2017,spruce,1.455312868,control,control
plot21,2018,larch,0.792160766,control,control
plot21,2018,all,2.183271822,control,control
plot21,2018,spruce,1.272078719,control,control
plot21,2019,larch,0.921915385,control,control
plot21,2019,all,2.217405496,control,control
plot21,2019,spruce,1.342195793,control,control
plot21,2020,larch,0.820424983,control,control
plot21,2020,all,2.136894422,control,control
plot21,2020,spruce,1.571794516,control,control
plot21,2021,larch,0.904319462,control,control
plot21,2021,all,2.222947917,control,control
plot21,2021,spruce,1.6274419,control,control
plot4,2015,all,1.386552591,elevated,4.5
plot4,2016,all,1.431978257,elevated,4.5
plot4,2017,all,1.465110986,elevated,4.5
plot4,2018,all,1.401528614,elevated,4.5
plot4,2019,all,1.859194536,elevated,4.5
plot4,2020,all,1.643288898,elevated,4.5
plot4,2021,all,1.931644202,elevated,4.5
plot4,2022,all,1.955579252,elevated,4.5
plot4,2015,larch,0.12300294,elevated,4.5
plot4,2016,larch,0.159020055,elevated,4.5
plot4,2017,larch,0.12692815,elevated,4.5
plot4,2018,larch,0.142355116,elevated,4.5
plot4,2019,larch,0.141784443,elevated,4.5
plot4,2020,larch,0.145178367,elevated,4.5
plot4,2021,larch,0.168829747,elevated,4.5
plot4,2022,larch,0.15124254,elevated,4.5
plot4,2015,spruce,1.012235682,elevated,4.5
plot4,2016,spruce,1.159718156,elevated,4.5
plot4,2017,spruce,1.264760856,elevated,4.5
plot4,2018,spruce,1.119742744,elevated,4.5
plot4,2019,spruce,1.356267665,elevated,4.5
plot4,2020,spruce,1.584617842,elevated,4.5
plot4,2021,spruce,1.674111876,elevated,4.5
plot4,2022,spruce,1.620390018,elevated,4.5
plot4,2015,larch,0.114750736,elevated,4.5
plot4,2015,all,1.294062089,elevated,4.5
plot4,2015,spruce,1.309264019,elevated,4.5
plot4,2016,larch,0.14562982,elevated,4.5
plot4,2016,all,1.529691693,elevated,4.5
plot4,2016,spruce,1.161552873,elevated,4.5
plot4,2017,larch,0.136767076,elevated,4.5
plot4,2017,all,1.423710875,elevated,4.5
plot4,2017,spruce,1.256993438,elevated,4.5
plot4,2018,larch,0.126963152,elevated,4.5
plot4,2018,all,1.414887495,elevated,4.5
plot4,2018,spruce,1.141544543,elevated,4.5
plot4,2019,larch,0.136805959,elevated,4.5
plot4,2019,all,1.565065072,elevated,4.5
plot4,2019,spruce,1.305900795,elevated,4.5
plot4,2020,larch,0.138517405,elevated,4.5
plot4,2020,all,1.738512401,elevated,4.5
plot4,2020,spruce,1.416547198,elevated,4.5
plot4,2021,larch,0.163628765,elevated,4.5
plot4,2021,all,1.621792398,elevated,4.5
plot4,2021,spruce,1.496364591,elevated,4.5
plot4,2022,larch,0.16236284,elevated,4.5
plot4,2022,all,1.86064658,elevated,4.5
plot4,2022,spruce,1.608547367,elevated,4.5
plot4,2015,larch,0.112947921,elevated,4.5
plot4,2015,all,1.434977622,elevated,4.5
plot4,2015,spruce,0.961126392,elevated,4.5
plot4,2016,larch,0.13992725,elevated,4.5
plot4,2016,all,1.533062583,elevated,4.5
plot4,2016,spruce,1.22579102,elevated,4.5
plot4,2017,larch,0.137502919,elevated,4.5
plot4,2017,all,1.397887832,elevated,4.5
plot4,2017,spruce,1.112368571,elevated,4.5
plot4,2018,larch,0.129608465,elevated,4.5
plot4,2018,all,1.355308333,elevated,4.5
plot4,2018,spruce,1.120270947,elevated,4.5
plot4,2019,larch,0.141103238,elevated,4.5
plot4,2019,all,1.763368564,elevated,4.5
plot4,2019,spruce,1.351935392,elevated,4.5
plot4,2020,larch,0.15614362,elevated,4.5
plot4,2020,all,1.798350736,elevated,4.5
plot4,2020,spruce,1.447941912,elevated,4.5
plot4,2021,larch,0.171049554,elevated,4.5
plot4,2021,all,1.763089552,elevated,4.5
plot4,2021,spruce,1.71305348,elevated,4.5
plot4,2022,larch,0.147355016,elevated,4.5
plot4,2022,all,1.972799749,elevated,4.5
plot4,2022,spruce,1.579506202,elevated,4.5
plot4,2015,larch,0.119270778,elevated,4.5
plot4,2015,all,1.287321117,elevated,4.5
plot4,2015,spruce,0.986984992,elevated,4.5
plot4,2016,larch,0.161021675,elevated,4.5
plot4,2016,all,1.783424251,elevated,4.5
plot4,2016,spruce,1.224548922,elevated,4.5
plot4,2017,larch,0.136990634,elevated,4.5
plot4,2017,all,1.403057304,elevated,4.5
plot4,2017,spruce,1.122013409,elevated,4.5
plot4,2018,larch,0.132292415,elevated,4.5
plot4,2018,all,1.435994911,elevated,4.5
plot4,2018,spruce,1.185936196,elevated,4.5
plot4,2019,larch,0.179794217,elevated,4.5
plot4,2019,all,1.639711628,elevated,4.5
plot4,2019,spruce,1.643453732,elevated,4.5
plot4,2020,larch,0.152212643,elevated,4.5
plot4,2020,all,1.861770914,elevated,4.5
plot4,2020,spruce,1.569358481,elevated,4.5
plot4,2021,larch,0.149300643,elevated,4.5
plot4,2021,all,1.767750067,elevated,4.5
plot4,2021,spruce,1.855737516,elevated,4.5
plot4,2022,larch,0.172380707,elevated,4.5
plot4,2022,all,1.89675683,elevated,4.5
plot4,2022,spruce,1.691553995,elevated,4.5
plot4,2015,larch,0.130092859,elevated,4.5
plot4,2015,all,1.364851668,elevated,4.5
plot4,2015,spruce,0.994160178,elevated,4.5
plot4,2016,larch,0.152271733,elevated,4.5
plot4,2016,all,1.599132645,elevated,4.5
plot4,2016,spruce,1.474197466,elevated,4.5
plot4,2017,larch,0.133539297,elevated,4.5
plot4,2017,all,1.51778491,elevated,4.5
plot4,2017,spruce,1.153995685,elevated,4.5
plot4,2018,larch,0.127243725,elevated,4.5
plot4,2018,all,1.456103167,elevated,4.5
plot4,2018,spruce,1.125763788,elevated,4.5
plot4,2019,larch,0.153118066,elevated,4.5
plot4,2019,all,1.72954534,elevated,4.5
plot4,2019,spruce,1.366888414,elevated,4.5
plot4,2020,larch,0.145987629,elevated,4.5
plot4,2020,all,1.806283543,elevated,4.5
plot4,2020,spruce,1.611625663,elevated,4.5
plot4,2021,larch,0.163777932,elevated,4.5
plot4,2021,all,1.687763676,elevated,4.5
plot4,2021,spruce,1.429691728,elevated,4.5
plot4,2022,larch,0.155099365,elevated,4.5
plot4,2022,all,2.061207064,elevated,4.5
plot4,2022,spruce,1.639716228,elevated,4.5
plot4,2015,larch,0.11655794,elevated,4.5
plot4,2015,all,1.281087102,elevated,4.5
plot4,2015,spruce,1.075777336,elevated,4.5
plot4,2016,larch,0.13937825,elevated,4.5
plot4,2016,all,1.832912726,elevated,4.5
plot4,2016,spruce,1.226077908,elevated,4.5
plot4,2017,larch,0.145671274,elevated,4.5
plot4,2017,all,1.424257867,elevated,4.5
plot4,2017,spruce,1.198770097,elevated,4.5
plot4,2018,larch,0.129672094,elevated,4.5
plot4,2018,all,1.493600543,elevated,4.5
plot4,2018,spruce,1.180538358,elevated,4.5
plot4,2019,larch,0.140666271,elevated,4.5
plot4,2019,all,1.717372409,elevated,4.5
plot4,2019,spruce,1.323958561,elevated,4.5
plot4,2020,larch,0.15106914,elevated,4.5
plot4,2020,all,1.732247177,elevated,4.5
plot4,2020,spruce,1.546025973,elevated,4.5
plot4,2021,larch,0.161445048,elevated,4.5
plot4,2021,all,1.924887607,elevated,4.5
plot4,2021,spruce,1.556151287,elevated,4.5
plot4,2022,larch,0.152718171,elevated,4.5
plot4,2022,all,2.051946286,elevated,4.5
plot4,2022,spruce,1.866202953,elevated,4.5
plot4,2015,larch,0.116735117,elevated,4.5
plot4,2015,all,1.409868574,elevated,4.5
plot4,2015,spruce,0.922089035,elevated,4.5
plot4,2016,larch,0.151125673,elevated,4.5
plot4,2016,all,1.694930476,elevated,4.5
plot4,2016,spruce,1.108454424,elevated,4.5
plot4,2017,larch,0.143024047,elevated,4.5
plot4,2017,all,1.526853046,elevated,4.5
plot4,2017,spruce,1.152555717,elevated,4.5
plot4,2018,larch,0.130626168,elevated,4.5
plot4,2018,all,1.469191805,elevated,4.5
plot4,2018,spruce,1.1934012,elevated,4.5
plot4,2019,larch,0.147203197,elevated,4.5
plot4,2019,all,1.685107137,elevated,4.5
plot4,2019,spruce,1.422153584,elevated,4.5
plot4,2020,larch,0.148323122,elevated,4.5
plot4,2020,all,2.041827529,elevated,4.5
plot4,2020,spruce,1.60002935,elevated,4.5
plot4,2021,larch,0.164612092,elevated,4.5
plot4,2021,all,2.058734782,elevated,4.5
plot4,2021,spruce,1.342977015,elevated,4.5
plot4,2022,larch,0.151228105,elevated,4.5
plot4,2022,all,2.232413735,elevated,4.5
plot4,2022,spruce,1.636577508,elevated,4.5
plot4,2015,larch,0.114651049,elevated,4.5
plot4,2015,all,1.340407329,elevated,4.5
plot4,2015,spruce,0.969684613,elevated,4.5
plot4,2016,larch,0.131638132,elevated,4.5
plot4,2016,all,1.404363664,elevated,4.5
plot4,2016,spruce,1.236016704,elevated,4.5
plot4,2017,larch,0.13460794,elevated,4.5
plot4,2017,all,1.578261622,elevated,4.5
plot4,2017,spruce,1.286915976,elevated,4.5
plot4,2018,larch,0.142203792,elevated,4.5
plot4,2018,all,1.440703368,elevated,4.5
plot4,2018,spruce,1.171961269,elevated,4.5
plot4,2019,larch,0.135724158,elevated,4.5
plot4,2019,all,1.593287151,elevated,4.5
plot4,2019,spruce,1.311449541,elevated,4.5
plot4,2020,larch,0.146950384,elevated,4.5
plot4,2020,all,1.783773198,elevated,4.5
plot4,2020,spruce,2.104553729,elevated,4.5
plot4,2021,larch,0.157734707,elevated,4.5
plot4,2021,all,1.859809542,elevated,4.5
plot4,2021,spruce,1.399077857,elevated,4.5
plot4,2022,larch,0.149972348,elevated,4.5
plot4,2022,all,1.783017102,elevated,4.5
plot4,2022,spruce,1.714498705,elevated,4.5
plot4,2015,larch,0.117133477,elevated,4.5
plot4,2015,all,1.353917999,elevated,4.5
plot4,2015,spruce,1.105483562,elevated,4.5
plot4,2016,larch,0.161275674,elevated,4.5
plot4,2016,all,1.595897839,elevated,4.5
plot4,2016,spruce,1.233177213,elevated,4.5
plot4,2017,larch,0.142012036,elevated,4.5
plot4,2017,all,1.448333171,elevated,4.5
plot4,2017,spruce,1.920933134,elevated,4.5
plot4,2018,larch,0.145012479,elevated,4.5
plot4,2018,all,1.605216234,elevated,4.5
plot4,2018,spruce,1.222352779,elevated,4.5
plot4,2019,larch,0.143890747,elevated,4.5
plot4,2019,all,1.635633812,elevated,4.5
plot4,2019,spruce,1.545036716,elevated,4.5
plot4,2020,larch,0.138682193,elevated,4.5
plot4,2020,all,1.990156393,elevated,4.5
plot4,2020,spruce,1.424405645,elevated,4.5
plot4,2021,larch,0.146450365,elevated,4.5
plot4,2021,all,1.791875913,elevated,4.5
plot4,2021,spruce,1.467385797,elevated,4.5
plot4,2022,larch,0.144270973,elevated,4.5
plot4,2022,all,2.007552936,elevated,4.5
plot4,2022,spruce,1.760763691,elevated,4.5
plot4,2015,larch,0.108778929,elevated,4.5
plot4,2015,all,1.532989067,elevated,4.5
plot4,2015,spruce,0.967040724,elevated,4.5
plot4,2016,larch,0.137371315,elevated,4.5
plot4,2016,all,1.530326077,elevated,4.5
plot4,2016,spruce,1.121047444,elevated,4.5
plot4,2017,larch,0.128890879,elevated,4.5
plot4,2017,all,1.361440396,elevated,4.5
plot4,2017,spruce,1.1848253,elevated,4.5
plot4,2018,larch,0.126725075,elevated,4.5
plot4,2018,all,1.433789671,elevated,4.5
plot4,2018,spruce,1.190247728,elevated,4.5
plot4,2019,larch,0.137862151,elevated,4.5
plot4,2019,all,1.618063536,elevated,4.5
plot4,2019,spruce,1.30764696,elevated,4.5
plot4,2020,larch,0.147893542,elevated,4.5
plot4,2020,all,1.715527632,elevated,4.5
plot4,2020,spruce,1.584583307,elevated,4.5
plot4,2021,larch,0.154282949,elevated,4.5
plot4,2021,all,2.05353313,elevated,4.5
plot4,2021,spruce,1.632745308,elevated,4.5
plot4,2022,larch,0.157402146,elevated,4.5
plot4,2022,all,1.829490226,elevated,4.5
plot4,2022,spruce,1.552516551,elevated,4.5
plot6,2015,all,1.394977526,ambient,0
plot6,2016,all,1.870995292,ambient,0
plot6,2017,all,1.587553251,ambient,0
plot6,2018,all,1.455229544,ambient,0
plot6,2019,all,1.697864273,ambient,0
plot6,2020,all,1.741414082,ambient,0
plot6,2021,all,1.970145789,ambient,0
plot6,2022,all,2.312194421,ambient,0
plot6,2015,larch,0.598358937,ambient,0
plot6,2016,larch,0.75239989,ambient,0
plot6,2017,larch,0.68945328,ambient,0
plot6,2018,larch,0.707568626,ambient,0
plot6,2019,larch,0.811798477,ambient,0
plot6,2020,larch,1.104031372,ambient,0
plot6,2021,larch,0.894223159,ambient,0
plot6,2022,larch,1.065308847,ambient,0
plot6,2015,spruce,1.024128928,ambient,0
plot6,2016,spruce,1.04714469,ambient,0
plot6,2017,spruce,1.043946118,ambient,0
plot6,2018,spruce,1.089223493,ambient,0
plot6,2019,spruce,1.173243199,ambient,0
plot6,2020,spruce,1.445162602,ambient,0
plot6,2021,spruce,1.348296032,ambient,0
plot6,2022,spruce,1.371469375,ambient,0
plot6,2015,larch,0.65440367,ambient,0
plot6,2015,all,1.301747453,ambient,0
plot6,2015,spruce,1.066352036,ambient,0
plot6,2016,larch,0.748011176,ambient,0
plot6,2016,all,1.637832131,ambient,0
plot6,2016,spruce,1.037184372,ambient,0
plot6,2017,larch,0.701010794,ambient,0
plot6,2017,all,1.412635315,ambient,0
plot6,2017,spruce,1.189332684,ambient,0
plot6,2018,larch,0.717752518,ambient,0
plot6,2018,all,1.499812015,ambient,0
plot6,2018,spruce,1.12432382,ambient,0
plot6,2019,larch,0.783667284,ambient,0
plot6,2019,all,1.610604047,ambient,0
plot6,2019,spruce,1.198933328,ambient,0
plot6,2020,larch,1.080396055,ambient,0
plot6,2020,all,1.872995053,ambient,0
plot6,2020,spruce,1.338241422,ambient,0
plot6,2021,larch,0.936166744,ambient,0
plot6,2021,all,1.850049413,ambient,0
plot6,2021,spruce,1.601842276,ambient,0
plot6,2022,larch,1.06167425,ambient,0
plot6,2022,all,2.068979786,ambient,0
plot6,2022,spruce,2.046616769,ambient,0
plot6,2015,larch,0.637153092,ambient,0
plot6,2015,all,1.345100678,ambient,0
plot6,2015,spruce,1.00885865,ambient,0
plot6,2016,larch,0.788273334,ambient,0
plot6,2016,all,1.458030807,ambient,0
plot6,2016,spruce,1.064957022,ambient,0
plot6,2017,larch,0.650798034,ambient,0
plot6,2017,all,1.33917177,ambient,0
plot6,2017,spruce,1.005866312,ambient,0
plot6,2018,larch,0.699999107,ambient,0
plot6,2018,all,1.478267736,ambient,0
plot6,2018,spruce,1.0507794,ambient,0
plot6,2019,larch,0.823641912,ambient,0
plot6,2019,all,1.601120762,ambient,0
plot6,2019,spruce,1.174143132,ambient,0
plot6,2020,larch,1.058239225,ambient,0
plot6,2020,all,1.86373013,ambient,0
plot6,2020,spruce,1.456299049,ambient,0
plot6,2021,larch,0.92820871,ambient,0
plot6,2021,all,1.936811253,ambient,0
plot6,2021,spruce,1.30511317,ambient,0
plot6,2022,larch,0.973733114,ambient,0
plot6,2022,all,1.944896971,ambient,0
plot6,2022,spruce,1.549111859,ambient,0
plot6,2015,larch,0.615190994,ambient,0
plot6,2015,all,1.603768948,ambient,0
plot6,2015,spruce,1.095522179,ambient,0
plot6,2016,larch,0.838587563,ambient,0
plot6,2016,all,1.436651254,ambient,0
plot6,2016,spruce,1.258889057,ambient,0
plot6,2017,larch,0.662680323,ambient,0
plot6,2017,all,1.339316457,ambient,0
plot6,2017,spruce,1.017470959,ambient,0
plot6,2018,larch,0.704682042,ambient,0
plot6,2018,all,1.682109468,ambient,0
plot6,2018,spruce,1.074904553,ambient,0
plot6,2019,larch,0.76233524,ambient,0
plot6,2019,all,1.581903742,ambient,0
plot6,2019,spruce,1.127766536,ambient,0
plot6,2020,larch,0.902428122,ambient,0
plot6,2020,all,2.119400665,ambient,0
plot6,2020,spruce,1.407734071,ambient,0
plot6,2021,larch,0.884932901,ambient,0
plot6,2021,all,1.776346089,ambient,0
plot6,2021,spruce,1.181239127,ambient,0
plot6,2022,larch,0.94278382,ambient,0
plot6,2022,all,1.794710298,ambient,0
plot6,2022,spruce,1.344307022,ambient,0
plot6,2015,larch,0.630919483,ambient,0
plot6,2015,all,1.341247477,ambient,0
plot6,2015,spruce,1.045556544,ambient,0
plot6,2016,larch,0.781372181,ambient,0
plot6,2016,all,1.413134442,ambient,0
plot6,2016,spruce,1.050470483,ambient,0
plot6,2017,larch,0.62839207,ambient,0
plot6,2017,all,1.388117556,ambient,0
plot6,2017,spruce,1.103036023,ambient,0
plot6,2018,larch,0.701299725,ambient,0
plot6,2018,all,1.701691327,ambient,0
plot6,2018,spruce,1.341353433,ambient,0
plot6,2019,larch,0.787113315,ambient,0
plot6,2019,all,1.583577817,ambient,0
plot6,2019,spruce,1.26304104,ambient,0
plot6,2020,larch,0.906663278,ambient,0
plot6,2020,all,1.91059278,ambient,0
plot6,2020,spruce,1.377454992,ambient,0
plot6,2021,larch,1.012500969,ambient,0
plot6,2021,all,2.098243113,ambient,0
plot6,2021,spruce,1.679203868,ambient,0
plot6,2022,larch,1.019559496,ambient,0
plot6,2022,all,2.034750426,ambient,0
plot6,2022,spruce,1.38383189,ambient,0
plot6,2015,larch,0.593215497,ambient,0
plot6,2015,all,1.540509034,ambient,0
plot6,2015,spruce,1.042791681,ambient,0
plot6,2016,larch,0.729863407,ambient,0
plot6,2016,all,1.58402695,ambient,0
plot6,2016,spruce,0.971198528,ambient,0
plot6,2017,larch,0.705063766,ambient,0
plot6,2017,all,1.481743598,ambient,0
plot6,2017,spruce,1.064928912,ambient,0
plot6,2018,larch,0.719306591,ambient,0
plot6,2018,all,1.443396088,ambient,0
plot6,2018,spruce,1.116104522,ambient,0
plot6,2019,larch,0.724377873,ambient,0
plot6,2019,all,1.61447368,ambient,0
plot6,2019,spruce,1.176869896,ambient,0
plot6,2020,larch,0.961807291,ambient,0
plot6,2020,all,1.820202387,ambient,0
plot6,2020,spruce,1.348826134,ambient,0
plot6,2021,larch,0.85523254,ambient,0
plot6,2021,all,1.981966739,ambient,0
plot6,2021,spruce,1.456862669,ambient,0
plot6,2022,larch,0.973997541,ambient,0
plot6,2022,all,2.510966039,ambient,0
plot6,2022,spruce,1.383010852,ambient,0
plot6,2015,larch,0.657625114,ambient,0
plot6,2015,all,1.448173379,ambient,0
plot6,2015,spruce,1.282569751,ambient,0
plot6,2016,larch,0.760044418,ambient,0
plot6,2016,all,1.513276293,ambient,0
plot6,2016,spruce,1.22432666,ambient,0
plot6,2017,larch,0.665666279,ambient,0
plot6,2017,all,1.374770939,ambient,0
plot6,2017,spruce,0.975882333,ambient,0
plot6,2018,larch,0.699053239,ambient,0
plot6,2018,all,1.644308854,ambient,0
plot6,2018,spruce,1.137583935,ambient,0
plot6,2019,larch,0.766529259,ambient,0
plot6,2019,all,1.634736377,ambient,0
plot6,2019,spruce,1.12963012,ambient,0
plot6,2020,larch,0.935085354,ambient,0
plot6,2020,all,1.797251515,ambient,0
plot6,2020,spruce,1.31448391,ambient,0
plot6,2021,larch,0.984764654,ambient,0
plot6,2021,all,2.13665815,ambient,0
plot6,2021,spruce,1.307247173,ambient,0
plot6,2022,larch,0.996832578,ambient,0
plot6,2022,all,1.870354099,ambient,0
plot6,2022,spruce,1.398950147,ambient,0
plot6,2015,larch,0.587707774,ambient,0
plot6,2015,all,1.449679922,ambient,0
plot6,2015,spruce,1.076332347,ambient,0
plot6,2016,larch,0.746405053,ambient,0
plot6,2016,all,1.736539155,ambient,0
plot6,2016,spruce,0.976735696,ambient,0
plot6,2017,larch,0.654991278,ambient,0
plot6,2017,all,1.43429309,ambient,0
plot6,2017,spruce,1.046124905,ambient,0
plot6,2018,larch,0.668704953,ambient,0
plot6,2018,all,1.633617354,ambient,0
plot6,2018,spruce,1.180355211,ambient,0
plot6,2019,larch,0.75017793,ambient,0
plot6,2019,all,1.541693491,ambient,0
plot6,2019,spruce,1.221354048,ambient,0
plot6,2020,larch,0.975484611,ambient,0
plot6,2020,all,1.712187574,ambient,0
plot6,2020,spruce,1.529538726,ambient,0
plot6,2021,larch,0.937932532,ambient,0
plot6,2021,all,1.836122305,ambient,0
plot6,2021,spruce,1.508625999,ambient,0
plot6,2022,larch,0.940975797,ambient,0
plot6,2022,all,2.127285597,ambient,0
plot6,2022,spruce,1.352654212,ambient,0
plot6,2015,larch,0.632026293,ambient,0
plot6,2015,all,1.328375606,ambient,0
plot6,2015,spruce,1.118604805,ambient,0
plot6,2016,larch,0.783564119,ambient,0
plot6,2016,all,1.758183214,ambient,0
plot6,2016,spruce,1.072305362,ambient,0
plot6,2017,larch,0.680381936,ambient,0
plot6,2017,all,1.439941708,ambient,0
plot6,2017,spruce,1.168178417,ambient,0
plot6,2018,larch,0.681047029,ambient,0
plot6,2018,all,1.54995694,ambient,0
plot6,2018,spruce,1.066367709,ambient,0
plot6,2019,larch,0.796385698,ambient,0
plot6,2019,all,1.6420097,ambient,0
plot6,2019,spruce,1.117287548,ambient,0
plot6,2020,larch,0.93096709,ambient,0
plot6,2020,all,1.652258174,ambient,0
plot6,2020,spruce,1.28521387,ambient,0
plot6,2021,larch,0.89651463,ambient,0
plot6,2021,all,1.841623127,ambient,0
plot6,2021,spruce,1.246444718,ambient,0
plot6,2022,larch,0.917984021,ambient,0
plot6,2022,all,1.893822764,ambient,0
plot6,2022,spruce,1.443850461,ambient,0
plot6,2015,larch,0.64394428,ambient,0
plot6,2015,all,1.5067755,ambient,0
plot6,2015,spruce,0.968780578,ambient,0
plot6,2016,larch,0.817686206,ambient,0
plot6,2016,all,1.33373817,ambient,0
plot6,2016,spruce,1.087865341,ambient,0
plot6,2017,larch,0.659719401,ambient,0
plot6,2017,all,1.37999055,ambient,0
plot6,2017,spruce,1.072452228,ambient,0
plot6,2018,larch,0.727763967,ambient,0
plot6,2018,all,1.518727233,ambient,0
plot6,2018,spruce,1.065598769,ambient,0
plot6,2019,larch,0.800115061,ambient,0
plot6,2019,all,1.512028632,ambient,0
plot6,2019,spruce,1.222551011,ambient,0
plot6,2020,larch,0.890496656,ambient,0
plot6,2020,all,1.70903281,ambient,0
plot6,2020,spruce,1.334980647,ambient,0
plot6,2021,larch,0.983713402,ambient,0
plot6,2021,all,1.774223596,ambient,0
plot6,2021,spruce,1.790039713,ambient,0
plot6,2022,larch,1.042566277,ambient,0
plot6,2022,all,1.844057094,ambient,0
plot6,2022,spruce,1.332166619,ambient,0
plot7,2015,all,1.230173749,control,control
plot7,2016,all,1.260441401,control,control
plot7,2017,all,1.366292638,control,control
plot7,2018,all,2.562835895,control,control
plot7,2019,all,1.66109029,control,control
plot7,2020,all,2.033715925,control,control
plot7,2021,all,1.896018199,control,control
plot7,2022,all,1.792713202,control,control
plot7,2015,larch,0.427244307,control,control
plot7,2016,larch,0.343737731,control,control
plot7,2017,larch,0.473589436,control,control
plot7,2018,larch,0.396823692,control,control
plot7,2019,larch,0.383034932,control,control
plot7,2020,larch,0.532654928,control,control
plot7,2021,larch,0.603209578,control,control
plot7,2022,larch,0.639181669,control,control
plot7,2015,spruce,1.234245645,control,control
plot7,2016,spruce,1.364376558,control,control
plot7,2017,spruce,1.382415751,control,control
plot7,2018,spruce,1.537715443,control,control
plot7,2019,spruce,1.512774312,control,control
plot7,2020,spruce,1.795772149,control,control
plot7,2021,spruce,1.76779061,control,control
plot7,2022,spruce,2.036820093,control,control
plot7,2015,larch,0.44683349,control,control
plot7,2015,all,1.426903062,control,control
plot7,2015,spruce,1.241668957,control,control
plot7,2016,larch,0.37578519,control,control
plot7,2016,all,1.30898519,control,control
plot7,2016,spruce,1.451340772,control,control
plot7,2017,larch,0.453122641,control,control
plot7,2017,all,1.462633742,control,control
plot7,2017,spruce,1.393118976,control,control
plot7,2018,larch,0.42897825,control,control
plot7,2018,all,1.566088254,control,control
plot7,2018,spruce,1.656591976,control,control
plot7,2019,larch,0.368308277,control,control
plot7,2019,all,1.588934958,control,control
plot7,2019,spruce,1.585977551,control,control
plot7,2020,larch,0.477590522,control,control
plot7,2020,all,1.932919506,control,control
plot7,2020,spruce,1.701107587,control,control
plot7,2021,larch,0.614975049,control,control
plot7,2021,all,1.723852719,control,control
plot7,2021,spruce,1.846824162,control,control
plot7,2022,larch,0.677107423,control,control
plot7,2022,all,1.732920895,control,control
plot7,2022,spruce,1.972204619,control,control
plot7,2015,larch,0.430145102,control,control
plot7,2015,all,1.461785465,control,control
plot7,2015,spruce,1.333292599,control,control
plot7,2016,larch,0.376529363,control,control
plot7,2016,all,1.82177643,control,control
plot7,2016,spruce,1.297147026,control,control
plot7,2017,larch,0.4721189,control,control
plot7,2017,all,1.479655025,control,control
